video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,comment_count,comments_disabled
"0gG1UFrnGsE","ScHoolboy Q - Yeern 101 (Official Music Video)","2024-02-15T17:00:02Z","UCLi6DTUnJdDOUkWu0szfI0g","ScHoolBoyQVEVO","10","24.18.02","ScHoolboy|Yeern|101|Top|Dawg|Entertainment/Interscope|Records|Hip|Hop","718885","2502","False"
"8wt_Y5_MJ4o","Chiefs Are Repeat Super Bowl Champs, Vegas Vacations and Wild After Parties | Ep 78","2024-02-14T14:30:10Z","UCVRm2Ho8cL3lvWDyp2ayuFw","New Heights","17","24.18.02","New Heights|NFL|Shorts|Football|Jukes|Travis Kelce|Kansas City|Chiefs|Jason Kelce|Philadelphia|Eagles|Kansas City Chiefs|Philadelphia Eagles","3075424","7175","False"
"ZZQJoqAzY-k","getting brutally run over in my summer car","2024-02-15T23:14:30Z","UCZi0oII2ua_I-fEnHdg3U2A","martincitopantsLIVE","22","24.18.02","[none]","670622","1070","False"
"P_JCjNNdYsU","We're Engaged!","2024-02-16T00:51:30Z","UCEjIjshJ8bvvCkGNk0pkYcA","Jesse James West","17","24.18.02","engagement|engaged|jesse and claudia proposal|jesse and claudia|proposal|married|claudia walsh|jesse james west|claudia and jesse|proposal video|wedding|i asked my girlfriend to marry me|asking my girlfriend|jesse james|fiance|engagement video|fitness|health|love|relationship|cute engagment|couple","734832","1992","False"
"Bn_5uH5kUAU","Season 4, Episodes 4-6 Trailer","2024-02-15T14:21:58Z","UCBXOFnNTULFaAnj24PAeblg","The Chosen","24","24.18.02","the chosen|the chosen tv series|bingeJesus|GetUsedtoDifferent|Faith-based|Bible show|Bible study|Christianity|church|Jesus show|what to watch|tv show|filmmaking","421722","849","False"
"wWR0VD6qgt8","Chris Brown - Angel Numbers / Ten Toes (Official Video)","2024-02-14T20:00:08Z","UCm1dsgJNnhaLkY3uAdqN4mA","ChrisBrownVEVO","10","24.18.02","Angel Numbers/Ten Toes|11:11|Views|Closer|Red Flags|Feelings Don’t Lie|Need Friend|Stutter|Make Up Your Mind|Bouncing/G5|Moonlight|Midnight Freak|Messed Up|Very Special|Nightmares|Shooter|No One Else|Best Ever|Feel Something|That’s On You|Press Me|Fridayy|Sensational|Davido|Lojay|Maeta|Justin Bieber|Byron Messia|Under the Influence|Superhero|Metro Boomin|No Guidance|Drake|Forever|Go Crazy|Monalisa|New","2749269","16621","False"
"h_7S4gLPZ34","Lil Tecca, The Kid LAROI & Lil Skies - This My Life (Directed by Cole Bennett)","2024-02-15T17:00:09Z","UCtylTUUVIGY_i5afsQYeBZA","Lyrical Lemonade","24","24.18.02","lil skies|lil tecca|the kid laroi|diva|lyrical lemonade|nowadays|red roses|ransom|cole bennett|all is yellow|music video|hip hop|rap|yellow tie|yellow curtain","878441","2522","False"
"OFBJXSby9gc","AC Milan vs. Rennes: Extended Highlights | UEL Play-offs 1st Leg | CBS Sports Golazo","2024-02-15T22:16:19Z","UCf8YPuOWXlpTS7RibaJlP4g","CBS Sports Golazo - Europe","17","24.18.02","[none]","147529","156","False"
"dzYG9Z2gEBI","My DEADLIEST Act on America's Got Talent Fantasy League","2024-02-15T20:00:21Z","UCF0_hwTeQ73IhJuEtsUbEtA","Sofie Dossi","24","24.18.02","sofie dossi|america's got talent 2016|agt|contortionist|acrobat|Fantasy League|America's got talent 2024|friends react|americas got talent|FINALS|stunt","606276","1419","False"
"uHQy_rDzvWQ","Whistlin Crashed My AC-130 In 1mph Winds (Random Extra Footage From HeavyD's Cabin)","2024-02-15T20:53:49Z","UCMJbbWyIziiUamP5JKK9yAA","Cleetus2 McFarland","2","24.18.02","[none]","439301","700","False"
"LnKOMTDTizc","Mechanic Reacts to German Engineering Fails","2024-02-15T20:00:20Z","UC_I2tZMUZTs6z6przhH32hA","Real Mechanic Stuff","2","24.18.02","real mechanic stuff|mechanics react|real mechanics|donut media|donut|james pumphrey|jeremiah burton|nolan sykes|zach jobe|justin freeman|mechanic|react|just rolled into the shop|car fails","836648","3768","False"
"hxto08uuDRw","The 9 Month Cruise Drama","2024-02-15T05:14:12Z","UCpmvp5czsIrQHsbqya4-6Jw","Chad Chad","23","24.18.02","[none]","1104098","2754","False"
"YjCtucn29JQ","Brent Faiyaz - WY@ [Official Music Video]","2024-02-14T17:00:10Z","UCtdVC7nSYNOpKroA5JicNig","Brent Faiyaz","10","24.18.02","brent faiyaz|r&b|brent faiyaz wy@|brent faiyaz wy@ official video|brent faiyaz new video|new brent faiyaz|brent faiyaz video|wy@ official|wy@ brent faiyaz|brent faiyaz lupita|lupita nyong'o|brent faiyaz lupita nyong'o|lupita myong'o video|lupita nyong'o video|lupita nyongo|brent faiyaz music|brent faiyaz r&b|brent faiyaz rnb|brent faiyaz new|brent faiyaz new music|brent faiyaz songs","873869","1881","False"
"vhYrLQ6pphs","50 singles speed date in front of strangers | vs 1","2024-02-14T17:00:51Z","UCQCKnN9inc30A9f7IYP5_QA","nectar","24","24.18.02","versus 1|versus 1 nectar|versus 1 jubilee|versus 1 jubilee nectar|online dating|dating show|dating tv show|dating internet|internet dating|nectar dating|nectar jubilee|dating|love|jubilee|soulmate|loveprint|nectarapp|nectar app|AWPO|AWEO|RWPO|RWEO|AWPG|AWEG|AIPO|RWPG|AIEO|RWEG|RIPO|RIEO|AIPG|AIEG|RIPG|REIG|hot couple|love is blind|epic|nut|love island","1446676","4713","False"
"7hYbrdC_-s8","Usher’s Apple Music Super Bowl Halftime Show","2024-02-12T07:14:05Z","UCDVYQ4Zhbm3S2dlz7P1GBDg","NFL","17","24.18.02","NFL|Football|American Football|sport|sports","21039077","35618","False"
"udJ9EG1lAME","SIDEMEN MAFIA BUT THERE'S A MEDIC ROLE","2024-02-15T19:00:33Z","UCh5mLn90vUaB1PbRRx_AiaA","MoreSidemen","22","24.18.02","sidemen|moresidemen|miniminter|ksi|zerkaa|behzinga|tbjzl|vikkstar|wroetoshaw","2183732","1391","False"
"eBTTO5_zdgU","Lil Tjay - Good Life (Official Video)","2024-02-14T23:45:05Z","UCEB4a5o_6KfjxHwNMnmj54Q","Lil Tjay","10","24.18.02","[none]","1345812","3496","False"
"Q_UdMX-BckI","Hermitcraft 10  - Episode 5: So I got cancelled...","2024-02-16T18:00:22Z","UCZ9x-z3iOnIbJxVpm1rsu2A","iskall85","20","24.18.02","iskall85|hermitcraft|hermit craft|hermitcraft 10|hermitcraft episode 1|hermitcraft season 10|hermitcraft hardcore|hermitcraft demise|hermitcraft ip|hermitcraft seed|hermitcraft season 10 episode 1|hermitcraft friends|mumbo|mumbojumbo|iskall|hermitcraft jokes|demise hermitcraft|grian|welsknight","370643","1439","False"
"KmhAQJqOaIY","BossMan Dlow - Get In With Me (Official Video)","2024-02-13T23:00:11Z","UC1NZP8d-VFjV-kKSo6lDBig","BossMan Dlow","22","24.18.02","#bossmandlow","1241445","2179","False"
"r1i2DEEvYSw","Madame Web - SPOILER Talk!","2024-02-15T14:00:39Z","UC7v3-2K1N84V67IF-WTRG-Q","Jeremy Jahns","24","24.18.02","madam web|spoiler talk|spoiler review|review|movie review|marvel|sony|spider|madame web|sucks","414403","2226","False"
"-3BM6RxUt0I","I’m TRAPPED in The Exit 8","2024-02-15T20:30:00Z","UCp1VWSTrt2cUBInkn4dUmDA","berleezy","20","24.18.02","Berleezy|iBerleezy|Gameplay|Walkthrough|Lets Play|Comedy|Commentary|Hilarious|exit 8|exit 8 berleezy","337230","987","False"
"nXyZFHVOEEw","Rebuilding An Abandoned Porsche 911 Turbo In 24 Hours (Then Giving It Away)","2024-02-15T01:30:19Z","UCvAhDxNNUDhi78tMXVGBUaQ","Tavarish","2","24.18.02","aston martin|mercedes|amg|hyundai|bmw|lamborghini|ferrari|toyota|supra|mr2|sw20|3sgte|2jz|1jz|sl55|r230|r231|m113k|vantage|v8|v12|v10|v6|gallardo|turbo|cheap|budget|diy|wrench everyday|doug demuro|chrisfix|hoovies garage|tavarish|jalopnik|mightycarmods|motor trend|roadkill|hack|bendpak|tools|lift|4 post|2 post|quick jack|welding|how to|tutorial|porsche|996|rebuild|mat armstrong|gt3|giveaway|free car|997|991|992","874712","2223","False"
"QS01z1mkWYM","skibidi toilet 70 (part 3)","2024-02-13T20:30:09Z","UCsSsgPaZ2GSmO6il8Cb5iGA","DaFuq!?Boom!","24","24.18.02","sfm animation|skibidi toilet vs cameramen|skibidi toilet|scientist skibidi|tv woman|titan cameraman|titan speakerman|skibidi toilet all episodes|titan tv man","35908476","178335","False"
"G3H0x-_HNjk","HELLDIVERS 2 is already a masterpiece...","2024-02-15T15:15:59Z","UCOt5hVyS2-nbcJ3_FP41Ajg","Tomographic","20","24.18.02","helldivers 2|helldivers 2 gameplay|new games 2024|helldivers 2 review|shooter game|coop games|best coop games|new steam games|game of the year|helldivers|tomographic","398194","705","False"
"qq2bItiq2WI","Oracle Red Bull Racing 2024 Season Launch","2024-02-15T20:00:56Z","UCQIyqMWCdx1GBvbw_Yi6lEA","Oracle Red Bull Racing","17","24.18.02","Red Bull Racing|Red Bull F1|Red Bull Red Bull F1|Red Bull|Daniel Ricciardo|Max Verstappen|Formula One|Sebastian Vettel|Mark Webber|F1|Lewis Hamilton|Ferrari|Valterri Bottas|Kimi Raikkonen|Fernando Alonso|McLaren|motorsport|racing|F1 2024|RB20|RB 20|Red Bull 2024|Checo Perez|Verstappen 2024|F1 2023|F1 Highlights|F1 Car Launch|Red Bull Car Launch|F1 Season Preview|F1 Video|F1 News|F1 Car Reveal|Red Bull Car Reveal|F1 Livery Reveal|Motorsports","809813","594","False"
"O17DfQco2JQ","San Francisco 49ers vs. Kansas City Chiefs | Super Bowl LVIII Game Highlights","2024-02-12T04:46:24Z","UCDVYQ4Zhbm3S2dlz7P1GBDg","NFL","17","24.18.02","[none]","9746840","15160","False"
"G1YYuYv1AP4","I BOUGHT THE CHEAPEST FERRARI IN THE WORLD- NEW PROJECT REVEAL","2024-02-15T14:00:11Z","UCwd7pERggUt7qrBY_keAr_g","Vin_ tra","2","24.18.02","SUPERcar|ferrari|exoticcar|dailydrivenexotics|automotive|carvlog|dreamcar|hoonigan|projectcar|damon fryer|cheap ferrari|vin anatra|vinny anatra|vin_tra|vintra|burnout|ferrari 599|gated manual|manual swap|burnyard|the block|compton|used cars|car deals|car buying|car financials|project car|cheap car|car build|LA traffic|los angeles|los angeles traffic|Zac hoonigan|hoonigan dead|360 modena|360 challenge|exotic|Dave DDE|Vin Hoonigan|Damon DDE","253403","1071","False"
"EsBHl6kHFog","No Man's Sky: Omega Update Trailer","2024-02-15T13:59:34Z","UCGKx5XhGuf09VERiw_QIemA","HelloGamesTube","20","24.18.02","nms|no mans sky|no man's sky|no man sky|nomanssky|nomansky|nms update|no mans sky update|nms omega|no man's sky omega|omega|no mans sky omega|no mans sky gameplay|no man sky gameplay|nms glyphs|no mans sky mods|starfield|starfield gameplay|subnautica|no mans sky ps5|no mans sky vr|elite dangerous|hello games|sean murray|light no fire|no mans sky ps4|star citizen|astroneer|cyberpunk 2077|valheim gameplay|sea of thieves|no mans sky 2024","373351","959","False"
"_iTUaDp-FeI","UV light kills viruses. Why isn't it everywhere?","2024-02-15T13:00:34Z","UCLXo7UDZvByw2ixzpQCufnA","Vox","25","24.18.02","Disinfectant|Germicide|UV|UV Germicide|Vox.com|bacteria|explain|explainer|future perfect|germs|light|pandemic|pandemic response|science|technology|ultraviolet light|viruses|vox|far-uv|uv-c","542271","692","False"
"kE84TU1UljY","LE SSERAFIM (르세라핌) 'EASY' MV TEASER 1","2024-02-15T15:00:01Z","UC3IZKseVpdzPSBaWxBxundA","HYBE LABELS","10","24.18.02","HYBE|HYBE LABELS|하이브|하이브레이블즈","1829125","2687","False"
"KOEfDvr4DcQ","Face Your Biggest Fear To Win $800,000","2024-02-10T17:00:00Z","UCX6OQ3DkcsbYNE6H8uQQuVA","MrBeast","24","24.18.02","[none]","111937396","157461","False"
"Nhh3sYsiIyk","THE MASKED MAN CAME BACK! ($50,000 ALL-STAR 1ON1'S)","2024-02-13T21:20:01Z","UC4mLlRa_dezwvytudo9s1sw","Deestroying","24","24.18.02","Deestroying|1on1|Superbowl|Highlights|Masked killa|1v1|Football|Football tik toks|Wide receiver|DB|champ 1on1's|winner 1on1|all star 1on1's","3126932","3060","False"
"kPFyZqZ1bgg","G Herbo - My Baby (Official Audio)","2024-02-15T00:00:11Z","UCV0pIPt5HFfulonNog3cz1A","G Herbo","10","24.18.02","G herbo|g herbo 2020|g herbo official|g herbo music|swervo|strictly 4 my fans|g herbo ptsd|survivors remorse|rap music|hip hop|chicago rap|Mariah Carey|Mariah Carey My Baby|Bossman DLow|Bossman Dlow Get In With Me|G Herbo Get In Wit Me","197697","530","False"
"wyZ_j9bTL3I","Sonic Superstars - Shadow Costume","2024-02-15T18:29:58Z","UCCOSYITWQHRSUxvlQ4_PSCg","Sonic the Hedgehog","20","24.18.02","sonic|sonic the hedgehog","200285","2820","False"
"ERwMZZ-L1To","I’M PREGNANT!","2024-02-14T23:25:04Z","UCpDjQ4EC6ORXfzRN16Ren2Q","Keeley","24","24.18.02","keeley|keely|keeley elise|jessica kaylee|zachary ryan|ian boggs|ssniperwolf|preston|prestonplayz|prestonreacts|brianna|tbnrfragz|prestongamez|funny","547970","6352","False"
"pITokqfk06k","Godzilla X Kong: The New Empire TRAILER 2 BREAKDOWN (IN DEPTH)","2024-02-15T00:54:51Z","UCFhdMuy1pMqA9iVXZB7MunA","DangerVille","24","24.18.02","godzilla|dinosaurs|kong|monsters|vs|jurassic park|jurassic world|dinosaur movies|monster movies|kaiju|T Rex|king kong|monsterverse|toho|lore|godzilla news|godzilla vs kong|new monster movies|monster lore|skull island|godzilla x kong|the new empire|breakdown|analysis|theory|monster fights|monster battles|godzilla x kong the new empire|godzilla minus one|monarch: legacy of monsters|godzilla minus one trailer|monarch legacy of monsters trailer","320346","1512","False"
"eKhh9VerYms","Bridgerton Season 3 | Official Clip | Netflix","2024-02-14T16:30:00Z","UCWOA1ZGywLbqmigxE4Qlvuw","Netflix","24","24.18.02","Bridgerton|Bridgerton Date Announcement|Bridgerton Netflix|Bridgerton Netflix Teaser|Bridgerton Season 3|Bridgerton Season 3 Date|Bridgerton Season 3 Teaser|Bridgerton Series|Bridgerton Trailer|Bridgerton Trailer Season 3|Julia Quinn|Luke Newton|Nicola Coughlan|Polin|Polin Trailer|Shonda Rhimes|Shondaland|Sneak Peak|Valentines day","2771369","2738","False"
"y24MRQroiJs","Madam Web - Angry Movie Review [WORST MOVIE OF 2024?!]","2024-02-15T02:16:31Z","UCsgv2QHkT2ljEixyulzOnUQ","AngryJoeShow","20","24.18.02","[none]","411350","2849","False"
"um7mSV4uNo8","HermitCraft S10 E03 - What Have I Done?!","2024-02-15T13:15:05Z","UCYdXHOv7srjm-ZsNsTcwbBw","MCSkizzleman","20","24.18.02","Hermitcraft|Hermit|Skizzleman|Hermitcraft season 10|Grian|Mumbo|Xisuma|Impulsesv|Tangotek|zombiecleo|zedaph|goodtimeswithscar|smallishbeans|geminitay|pearlescentmoon|iskall|joehills|bdubs|rendog|vintagebeef|docm77|falsesymetry|keralis|xbcrafted|etho|ethoslab|hypno|ijevin|stressmonster|welsknight","192646","1657","False"
"7KdB6XooJlE","Dthang - Smoochie Valentine (Official Music Video)","2024-02-14T05:00:53Z","UCuwwf1iJ7i-lalgHG0r2OJQ","Dthang Gz","22","24.18.02","[none]","1095702","2815","False"
"Hn8iGjaNZi4","Dime Si Tu - Yeri Mua X Jey F (Video oficial)","2024-02-15T00:00:08Z","UCyfGgQNDaPiMNEqjOGsIrMA","Fullbrand Music","24","24.18.02","alandazmel|mexico|trap|salsa|229|lonuevo|hit","1929627","6102","False"
"p7jSwfdDOXs","GRUFF | Official Teaser | Righteous Robot","2024-02-14T08:00:09Z","UC5qFBTCSYO6Pc69bZk9CmfQ","Righteous Robot","1","24.18.02","[none]","1020757","5246","False"
"FN6X63jfzHk","Speedrunning to find a Girlfriend (in Infinite Craft)","2024-02-14T02:12:12Z","UC0VVYtw21rg2cokUystu2Dw","SmallAnt","20","24.18.02","[none]","1727709","2278","False"
"aJQEQDFMRoo","10 Things Conor McGregor Can't Live Without | GQ Sports","2024-02-14T17:00:04Z","UCKbNOpmhmwBuJXXMYOg_txA","GQ Sports","17","24.18.02","10 essentials|black forge inn|boxing|connor mcgregor|conor mcgregor|conor mcgregor 10 essentials|conor mcgregor boxing|conor mcgregor essentials|conor mcgregor family|conor mcgregor favorite|conor mcgregor fight|conor mcgregor gq|conor mcgregor gq sports|conor mcgregor interview|conor mcgregor proper twelve|conor mcgregor ufc|favorite stuff|gq|gq sports|gq10essentials|mcgregor|must have|proper twelve|sports|ten essentials|ufc|want list","1274434","2259","False"
"zWvB6Wl6zx4","PSG vs. Real Sociedad: Extended Highlights | UCL Round of 16 1st Leg | CBS Sports Golazo","2024-02-14T22:10:01Z","UCET00YnetHT7tOpu12v8jxg","CBS Sports Golazo","17","24.18.02","Champions League|Europa League|Soccer|UEFA|UCL|European Soccer|European Football|European Futbol|UEL|UCL Highlights|Champions League Highlights|Football|CBS Golazo|CBS|Micah Richards|Jamie Carragher|Thierry Henry|CBS Studio","699241","364","False"
"jCOX8dT9q8M","Beyoncé - TEXAS HOLD 'EM (Official Lyric Video)","2024-02-13T15:32:10Z","UCuHzBCaKmtaLcRAOoazhCPA","Beyoncé","10","24.18.02","[none]","2481521","6793","False"
"vJo4ZbXXlFI","Hermitcraft season 10 - Episode 3: Progress & Neighborhood Shenanigans!","2024-02-14T16:15:04Z","UCodkNmk9oWRTIYZdr_HuSlg","GoodTimesWithScar","20","24.18.02","minecraft|hermitcraft|hermit craft|hermitcraft season 10|hermitcraft 10|minecraft hermitcraft|hermitcraft x|minecraft starter base|season 10|minecraft server|hermitcraft server|hermitcraft smp|minecraft survival|hermitcraft season 10 scar|hermitcraft 10 scar|hermitcraft 10 episode 3|hermitcraft season 19 episode 3|goodtimeswithscar|scar","606323","2714","False"
"2A17XoJAh7U","Mourinho Exclusive: Roma Exit | Rejecting Portugal + Saudi Jobs | Madrid vs Barcelona Rivalry EP01","2024-02-15T14:58:04Z","UCPAiS32go3-GwTO0kmlVX7g","Rio Ferdinand Presents FIVE","24","24.18.02","Rio Ferdinand|Rio|Ferdinand|5 Rio Ferdinand|Rio Ferdinand interview|football|soccer|football skills|interview|Manchester United|Man United|MUFC|MOTD|Post Match Interview|Man Utd highlights|Champions League|Premier League|Joel Beya|Stephen Howson|BT Sport|Cristiano Ronaldo|Ten Hag|Liverpool|Man City|Arsenal|Chelsea|AFTV|United Stand|United view|Bein Sport|Wayne Rooney|Old trafford|Fans|Tottenham|F2|Jose Mourinho|Portugal|Roma|Mourinho interview","463133","742","False"
"nSI_2yvBAIU","SIDEMEN AMONG US BUT EVERYTHING IS DOUBLE SPEED!!!","2024-02-13T18:00:19Z","UCh5mLn90vUaB1PbRRx_AiaA","MoreSidemen","22","24.18.02","sidemen|moresidemen|miniminter|ksi|zerkaa|behzinga|tbjzl|vikkstar|wroetoshaw","4310049","5359","False"
"KefUEZ0oPWc","HE GAVE UP?? LIKE THAT?  | Jujutsu Kaisen Chapter 251 Spoilers / Leaks","2024-02-15T11:29:02Z","UCe-9sObKa-7NPf8wahXBhig","Hundred","1","24.18.02","Kenjaku|anime|gojo vs kenjaku|gojo vs sukuna|hakari|itadori|jjk manga|jjk manga spoilers|jujutsu kaisen|jujutsu kaisen explained|jujutsu kaisen manga|jujutsu kaisen season 2|megumi sukuna|sukuna|sukuna vs gojo|sukunas binding vow|yuji|LEAKS|cursed technique|gojo returns|mahoraga|yuji vs sukuna|yuta|uraume|hakari vs uraume|248|jjk 248|jujutsu kaisen 250|jjk 250|250|yuta vs sukuna|thefakeweeb|fakeweeb|jjk 251|jujutsu kaisen 251|251","243438","1448","False"
"KQluXw_5bMk","Should Your Boyfriend Play Palworld?","2024-02-15T02:58:36Z","UC2eEGT06FrWFU6VBnPOR9lg","Girlfriend Reviews","20","24.18.02","girlfriend reviews|review|games|gaming|gamer|sony|ps4|playstation|xbox|nintendo|switch|girlfriend review|pepper brick control|ps5|series x|PC","422360","923","False"
"WxDd8ocpcHk","booktok & the hotgirlification of reading","2024-02-14T18:30:31Z","UCoOss5XiPpnLHGmLrBvNkJg","Mina Le","24","24.18.02","reading|booktok|commentary|video essay|mina le|kaia gerber|jacob elordi|kendall jenner|celebrity|book club|sally rooney|colleen hoover|bodice ripper|harlequin books|instagram|tiktok|culture|history|book recommendation|book rec","416506","1419","False"
"GFAeAQ0qQ9c","My favorite guy on instagram","2024-02-13T19:33:44Z","UCTSRIY3GLFYIpkR2QwyeklA","Drew Gooden","23","24.18.02","drew gooden|comedy|commentary|reaction|vine|drew gooden vine|road work ahead guy|parody|rant|cringe","1435681","6840","False"
"vIopWHlYObQ","Fortnite OG Bronze to Unreal Speedrun!","2024-02-14T20:07:18Z","UCh7EqOZt7EvO2osuKbIlpGg","Lachlan","20","24.18.02","fortnite battle royale|fortnite|lachlan|lachy|duos|new season|battle royal|lacy|laclan|epic games|gaming|esports|games|video games|poggies|battle royale|warzone|pubg|lachydachy|power|pwr|rocketleague|rlcs|fortniteupdate|update|battlepass|battle|pass|bronze|to|unreal|speedrun|10 hours|ranked","595315","369","False"
"-I8DrXXGd9E","Bryson Tiller - Whatever She Wants (Official Video)","2024-02-13T17:00:11Z","UC7O6XpyxQ9AUoKE-S-ixq5Q","Bryson Tiller","10","24.18.02","Bryson Tiller|Whatever She Wants|Bryson Tiller Whatever She Wants|Tiller Tuesdays|Slum Tiller|Whatever She Wants TikTok|Bryson Tiller Trap Soul|Bryson Tiller Don't|Bryson Tiller Exchange|Bryson Tiller TikTok|Bryson Tiller Sorrows|Bryson Tiller Anniversary|Bryson Tiller Next To You|Bryson Tiller Wild Thoughts|Bryson Tiller Rihanna|Bryson Tiller True To Self|Bryson Tiller Killer Instincts|Bryson Tiller DJ Khaled|Bryson Tiller Drake|Bryson Tiller Flo Milli","812619","2112","False"
"TbIdtKFdvlQ","DEADPOOL & WOLVERINE TRAILER: 20 MORE Easter Eggs We Missed!","2024-02-14T21:26:27Z","UC7yRILFFJ2QZCykymr8LPwA","New Rockstars","24","24.18.02","new rockstars|new rockstars youtube|youtube new rockstars|Deadpool wolverine|deadpool|wolverine|trailer|deadpool 3|deadpool and wolverine|wolverine trailer","543267","765","False"
"wed70uB3aKE","The Quiet Uber Driver | ft. @DarrylMayes","2024-02-13T22:00:32Z","UCQbkwWO1G1zGkPdHuMiv4Xw","Dtay Known","23","24.18.02","Ransom|Parody|comedy|Kyle Exum|Dtay Known|TikTok|Mama Trunks|TheBlackTrunks|dante williams|skit|reactions|rap|funny songs|Juice wrldd|The Box|Roddy Ricch|Charli TikTok|Parents During Quarantine|Quarantine|Da Baby|Lil Nas|coi leray|Peaches|Lil baby|Stay|Stay Kid Laroi|Kid Laroi|Stay Parody Pain|Drake|21 savage|mr beast|jack harlow|Lovin On Me|Uber Driver|Uber Drivers be like|Different Types of Uber Drivers|The quiet uber driver|Darryl Mayes","715976","1381","False"
"Htp9Elx6mBo","Copenhagen vs. Man. City: Extended Highlights | UCL Round of 16 1st Leg | CBS Sports Golazo","2024-02-13T22:24:26Z","UCET00YnetHT7tOpu12v8jxg","CBS Sports Golazo","17","24.18.02","Champions League|Europa League|Soccer|UEFA|UCL|European Soccer|European Football|European Futbol|UEL|UCL Highlights|Champions League Highlights|Football|CBS Golazo|CBS|Micah Richards|Jamie Carragher|Thierry Henry|CBS Studio","781414","431","False"
